desc_id,text_match_desc_ids,text_match_strings
songsie.v.illbk.45,s-inn.l.illbk.15,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither,<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead"
songsie.v.illbk.45,s-inn.l.illbk.15,"And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.f.illbk.23,"The Voice of the<br>Ancient Bard,<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.r.illbk.27,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.c.illbk.24,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead"
songsie.v.illbk.45,songsie.c.illbk.24,"And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,s-inn.b.illbk.13,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither,<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
mhh.g.illbk.08,mhh.d.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest, the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.b.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.f.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.e.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap. not himself. <br>Joys impregnate. Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.h.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea, and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion, woman the fleece of <br>the sheep. <br>The bird a nest. the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion. the tyger, the horse, the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time, as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.i.illbk.08,"8<br>Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword. are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate, Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest, the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse. the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains"
mhh.g.illbk.08,mhh.i.illbk.08,"the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you. <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
mhh.g.illbk.08,mhh.c.illbk.08,"Proverbs of Hell<br>Prisons are built with stones of Law, Brothels with <br>bricks of Religion. <br>The pride of the peacock is the glory of God. <br>The lust of the goat is the bounty of God. <br>The wrath of the lion is the wisdom of God. <br>The nakedness of woman is the work of God. <br>Excess of sorrow laughs. Excess of joy weeps. <br>The roaring of lions, the howling of wolves, the raging <br>of the stormy sea. and the destructive sword, are <br>portions of eternity too great for the eye of man. <br>The fox condemns the trap, not himself. <br>Joys impregnate. Sorrows bring forth. <br>Let man wear the fell of the lion. woman the fleece of <br>the sheep. <br>The bird a nest, the spider a web, man friendship. <br>The selfish smiling fool. & the sullen frowning fool. shall <br>be both thought wise. that they may be a rod. <br>What is now proved was once, only imagin'd. <br>The rat, the mouse, the fox, the rabbet; watch the roots, <br>the lion, the tyger. the horse. the elephant, watch <br>the fruits, <br>The cistern contains; the fountain overflows <br>One thought, fills immensity. <br>Always be ready to speak your mind, and a base man <br>will avoid you, <br>Every thing possible to be believ'd is an image of truth. <br>The eagle never lost so much time. as when he submit- <br>-ted to learn of the crow.<br>The"
s-los.e.illbk.02,s-los.d.illbk.02,"SONG of<br>LOS<br>Lambeth Printed by W Blake 1795"
s-los.e.illbk.02,s-los.b.illbk.02,"SONG of<br>LOS<br>Lambeth Printed by W Blake 1795"
s-los.e.illbk.02,s-los.c.illbk.03,"THE <br>SONG of<br>LOS<br>Lambeth Printed by W Blake 1795"
s-los.e.illbk.02,s-los.a.illbk.02,"THE <br>SONG of<br>LOS<br>Lambeth Printed by W Blake 1795"
vda.i.illbk.10,vda.a.illbk.09,"In happy copulation; if in evening mild. wearied with work;<br>Sit on a bank and draw the pleasures of this free born joy.<br>The moment of desire! the moment of desire! The virgin<br>That pines for man; shall awaken her womb to enormous joys<br>In the secret shadows of her chamber; the youth shut up from<br>The lustful joy, shall forget to generate. & create an amorous image<br>In the shadows of his curtains and in the folds of his silent pillow.<br>Are not these the places of religion? the rewards of continence"
vda.i.illbk.10,vda.a.illbk.09,"The self enjoyings of self denial? Why dost thou seek religion?<br>Is it because acts are not lovely, that thou seekest solitude,<br>Where the horrible darkness is impressed with reflections of desire.<br>Father of Jealousy, be thou accursed from the earth!<br>Why hast thou taught my Theotormon this accursed thing?<br>Till beauty fades from off my shoulders darken'd and cast out,<br>A solitary shadow wailing on the margin of non-entity.<br>I cry, Love! Love! Love! happy happy Love! free as the mountain wind!<br>Can that be Love, that drinks another as a sponge drinks water?<br>That clouds with jealousy his nights, with weepings all the day"
vda.i.illbk.10,vda.a.illbk.09,"To spin a web of age around him, grey and hoary! dark!<br>Till his eyes sicken at the fruit that hangs before his sight.<br>Such is self-love that envies all! a creeping skeleton<br>With lamplike eyes watching around the frozen marriage bed.<br>But silken nets and traps of adamant will Oothoon spread,<br>And catch for thee girls of mild silver, or of furious gold"
vda.i.illbk.10,vda.a.illbk.09,"I'll lie beside thee on a bank & view their wanton play<br>In lovely copulation bliss on bliss with Theotormon;<br>Red as the rosy morning, lustful as the first born beam,<br>Oothoon shall view his dear delight, nor e'er with jealous cloud"
