primary_desc_id,match_desc_id,fragment
jerusalem.e.illbk.60,jerusalem.e.illbk.79,Which overspread all the Earth i
jerusalem.e.illbk.60,jerusalem.e.illbk.70,of Albion which overspread all the Earth
jerusalem.e.illbk.60,jerusalem.e.illbk.80,of Albion which overspread all the Earth
jerusalem.e.illbk.60,milton.c.illbk.05,which overspread all the Earth
jerusalem.e.illbk.60,milton.a.illbk.04,which overspread all the Earth
jerusalem.e.illbk.60,milton.b.illbk.04,which overspread all the Earth
gates-child.d.illbk.14,gates-child.d.illbk.17,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-child.d.illbk.06,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-child.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-sexes.d.illbk.06,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-sexes.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-sexes.d.illbk.09,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-child.d.illbk.09,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-sexes.d.illbk.17,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-child.d.illbk.13,Publishd 17 May 1793 by WBlake Lambeth
gates-child.d.illbk.14,gates-sexes.d.illbk.13,Publishd 17 May 1793 by WBlake Lambeth
milton.c.illbk.16,milton.a.illbk.12,The Seven Angels of the Presence
milton.c.illbk.16,milton.d.illbk.22,the Seven Angels of the Presence
milton.c.illbk.16,milton.b.illbk.18,the Seven Angels of the Presence
milton.c.illbk.16,milton.a.illbk.18,the Seven Angels of the Presence
milton.c.illbk.16,milton.c.illbk.21,the Seven Angels of the Presence
milton.c.illbk.16,milton.c.illbk.35,the Seven Angels of the Presence
milton.c.illbk.16,milton.d.illbk.15,The Seven Angels of the Presence
america.o.illbk.02,europe.g.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.o.illbk.02,america.i.illbk.02,AMERICA<br>a<br>PROPHECY<br>LAMBETH<br>Printed by William Blake
america.o.illbk.02,europe.h.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.o.illbk.02,europe.e.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
gates-sexes.d.illbk.01,gates-child.d.illbk.10,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-child.d.illbk.04,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-child.d.illbk.05,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-child.d.illbk.12,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.18,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.05,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-child.d.illbk.08,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.10,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.08,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.04,Publishd by WBlake 17 May 1793
gates-sexes.d.illbk.01,gates-sexes.d.illbk.12,Publishd by WBlake 17 May 1793
america.m.illbk.02,europe.g.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.m.illbk.02,america.i.illbk.02,AMERICA<br>a<br>PROPHECY<br>LAMBETH<br>Printed by William Blake in the year 1793
america.m.illbk.02,europe.h.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.m.illbk.02,europe.e.illbk.02,a<br>PROPHECY<br>LAMBETH<br>Printed by Will
america.f.illbk.14,america.i.illbk.14,"So cried he, rending off his robe & throwing down his scepter.<br>In sight of Albions Guardian, and all the thirteen Angels<br>Rent off their robes to the hungry wind, & threw their golden scep-<br>-ters<br>Down on the land of America, indignant they descended<br>Headlong from out their heav'nly heights, descending swift as <br>fires<br>Over the land; naked & flaming are their lineaments seen<br>In the deep gloom, by Washington & Paine & Warren they stood<br>And the flame folded roaring fierce within the pitchy night<br>Before the Demon red, who burnt towards America,<br>In black smoke thunders and loud winds rejoicing in its <br>terror <br>Breaking in smoky wreaths from the wild deep. & gath'ring thick<br>In flames as of a furnace on the land from North to South"
urizen.g.illbk.18,urizen.d.illbk.14,the globe of life blood trembl
urizen.g.illbk.18,urizen.c.illbk.13,the globe of life blood trembl
urizen.g.illbk.18,urizen.a.illbk.20,the globe of life blood trembl
urizen.g.illbk.18,urizen.b.illbk.16,the globe of life blood trembl
urizen.g.illbk.18,urizen.f.illbk.15,the globe of life blood trembl
urizen.g.illbk.18,urizen.g.illbk.16,the globe of life blood trembl
america.o.illbk.03,america.i.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.e.illbk.08,america.i.illbk.08,"The morning comes, the night decays, the watchmen leave <br>their stations;<br>The grave is burst, the spices shed, the linen wrapped up;<br>The bones of death, the cov'ring clay, the sinews shrunk & dry'd.<br>Reviving shake. inspiring move, breathing! awakening!<br>Spring like redeemed captives when their bonds & bars are burst;<br>Let the slave grinding at the mill, run out into the field;<br>Let him look up into the heavens & laugh in the bright air;<br>Let the inchained soul shut up in darkness and in sighing,<br>Whose face has never seen a smile in thirty weary years;<br>Rise and look out, his chains are loose, his dungeon doors are open<br>And let his wife and children return from the opressors scourge;<br>They look behind at every step & believe it is a dream.<br>Singing, The Sun has left his blackness, & has found a fresher morning<br>And the fair Moon rejoices in the clear & cloudless night;<br>For Empire is no more, and now the Lion & Wolf shall cease"
s-los.c.illbk.05,america.m.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,america.o.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,milton.d.illbk.05,Creeping in reptile flesh upon the bosom of the ground
s-los.c.illbk.05,america.f.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,jerusalem.e.illbk.49,Creeping in reptile flesh upon the bosom of the ground
s-los.c.illbk.05,america.a.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,america.b.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,america.e.illbk.05,The Guardian Prince of Albion burns in his nightly tent
s-los.c.illbk.05,america.i.illbk.05,The Guardian Prince of Albion burns in his nightly tent
america.m.illbk.03,america.i.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
gates-sexes.d.illbk.13,gates-child.d.illbk.17,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-child.d.illbk.06,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-child.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-sexes.d.illbk.14,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-sexes.d.illbk.06,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-sexes.d.illbk.16,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-sexes.d.illbk.09,e<br>Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-child.d.illbk.09,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-sexes.d.illbk.17,Publishd 17 May 1793 by WBlake Lambeth
gates-sexes.d.illbk.13,gates-child.d.illbk.14,Publishd 17 May 1793 by WBlake Lambeth
lt29july1826.1.ltr.01,lt19may1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt1aug1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt7june1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt10november1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt27jan1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt3july1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt16july1826.1.ltr.01,Cirencester Place<br>FitzRoy Square
lt29july1826.1.ltr.01,lt31jan1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt15march1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt29july1826.1.ltr.01,lt25april1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
america.e.illbk.05,s-los.d.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.e.illbk.05,s-los.a.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.e.illbk.05,s-los.b.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.e.illbk.05,s-los.e.illbk.05,The Guardian Prince of Albion burns in his nightly tent
america.e.illbk.05,s-los.c.illbk.05,The Guardian Prince of Albion burns in his nightly tent
america.e.illbk.05,america.i.illbk.05,"A<br>PROPHECY<br>The Guardian Prince of Albion burns in his nightly tent,<br>Sullen fires across the Atlantic glow to America's shore:<br>Piercing the souls of warlike men, who rise in silent night,<br>Washington, Franklin, Paine & Warren, Gates, Hancock & Green;<br>Meet on the coast glowing with blood from Albions fiery Prince.<br>Washington spoke; Friends of America look over the Atlantic sea;<br>A bended bow is lifted in heaven, & a heavy iron chain<br>Descends link by link from Albions cliffs across the sea to bind<br>Brothers & sons of America, till our faces pale and yellow;<br>Heads deprest, voices weak, eyes downcast, hands work-bruis'd,<br>Feet bleeding on the sultry sands, and the furrows of the whip<br>Descend to generations that in future times forget.------<br>sea,<br>The strong voice ceas'd; for a terrible blast swept over the heaving <br>The eastern cloud rent; on his cliffs stood Albions wrathful Prince<br>A dragon form clashing his scales at midnight he arose,<br>And flam'd red meteors round the land of Albion beneath<br>His voice, his locks, his awful shoulders, and his glowing eyes"
bb515.2.comb.08,bb515.2.comb.06,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.01,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.18,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.03,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.02,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.07,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.03,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.18,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.06,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.02,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.11,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.11,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.07,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.01,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.2.comb.19,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.08,bb515.1.comb.19,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.2.comb.01,"by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.1.comb.03,"by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.2.comb.39,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.2.comb.42,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.1.comb.33,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.1.comb.39,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.1.comb.31,in & s<br>WB<br>Pubd. June 1st. 1797
bb515.1.comb.36,bb515.1.comb.42,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.1.comb.19,"by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.2.comb.33,"in & s<br>WB<br>Pubd. June 1st. 1797, by R. Edwards, No. 142 New Bond Street"
bb515.1.comb.36,bb515.2.comb.31,in & s<br>WB<br>Pubd. June 1st. 1797
lt1827.1.ltr.01,lt19may1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt1aug1826.1.ltr.01,Mr Linnell<br>Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt7june1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt10november1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt27jan1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt16july1826.1.ltr.01,Cirencester Place<br>FitzRoy Square
lt1827.1.ltr.01,lt14july1826.1.ltr.01,Linnell<br>Cirencester Place<br>Fitz
lt1827.1.ltr.01,lt31jan1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt15march1827.1.ltr.01,Mr Linnell<br>Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt29july1826.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt1825.1.ltr.01,Cirencester Place<br>Fitzroy Square
lt1827.1.ltr.01,lt25april1827.1.ltr.01,Cirencester Place<br>Fitzroy Square
america.i.illbk.05,s-los.d.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.i.illbk.05,s-los.a.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.i.illbk.05,america.m.illbk.05,"A<br>PROPHECY<br>The Guardian Prince of Albion burns in his nightly tent,<br>Sullen fires across the Atlantic glow to America's shore:<br>Piercing the souls of warlike men, who rise in silent night,<br>Washington, Franklin, Paine & Warren, Gates, Hancock & Green;<br>Meet on the coast glowing with blood from Albions fiery Prince.<br>Washington spoke; Friends of America look over the Atlantic sea;<br>A bended bow is lifted in heaven, & a heavy iron chain<br>Descends link by link from Albions cliffs across the sea to bind<br>Brothers & sons of America, till our faces pale and yellow;<br>Heads deprest, voices weak, eyes downcast, hands work-bruis'd,<br>Feet bleeding on the sultry sands, and the furrows of the whip<br>Descend to generations that in future times forget.------<br>sea"
america.i.illbk.05,america.m.illbk.05,"The strong voice ceas'd; for a terrible blast swept over the heaving <br>The eastern cloud rent; on his cliffs stood Albions wrathful Prince<br>A dragon form clashing his scales at midnight he arose,<br>And flam'd red meteors round the land of Albion beneath<br>His voice, his locks, his awful shoulders, and his glowing eyes"
america.i.illbk.05,america.o.illbk.05,"A<br>PROPHECY<br>The Guardian Prince of Albion burns in his nightly tent,<br>Sullen fires across the Atlantic glow to America's shore:<br>Piercing the souls of warlike men, who rise in silent night"
